date,close,adj_close,volume,ticker
1985-01-08,13.4375,13.4375,2018000,AMD
1985-01-08,0.588542,0.33484,33734400,INTEL
1985-01-09,14.1875,14.1875,1522800,AMD
1985-01-09,0.598958,0.340766,16881600,INTEL
1985-01-10,15.0,15.0,875400,AMD
1985-01-10,0.625,0.355582,31646400,INTEL
1985-01-11,15.25,15.25,1955600,AMD
1985-01-11,0.635417,0.361509,33379200,INTEL
1985-01-14,16.125,16.125,1833400,AMD
1985-01-14,0.645833,0.367435,42153600,INTEL
1985-01-15,16.3125,16.3125,1941000,AMD
1985-01-15,0.651042,0.370398,61353600,INTEL
1985-01-16,16.375,16.375,1452200,AMD
1985-01-16,0.645833,0.367435,44774400,INTEL
1985-01-17,16.0,16.0,805200,AMD
1985-01-17,0.635417,0.361509,26764800,INTEL
1985-01-18,16.0625,16.0625,420200,AMD
1985-01-18,0.645833,0.367435,29054400,INTEL
1985-01-21,16.6875,16.6875,912200,AMD
1985-01-21,0.661458,0.376325,33657600,INTEL
1985-01-22,16.9375,16.9375,1765600,AMD
1985-01-22,0.666667,0.379288,31905600,INTEL
1985-01-23,17.5,17.5,1217000,AMD
1985-01-23,0.65625,0.373362,20083200,INTEL
1985-01-24,17.1875,17.1875,1398200,AMD
1985-01-24,0.661458,0.376325,31065600,INTEL
1985-01-25,17.375,17.375,1068600,AMD
1985-01-25,0.661458,0.376325,24835200,INTEL
1985-01-28,17.25,17.25,544400,AMD
1985-01-28,0.640625,0.364472,26284800,INTEL
1985-01-29,17.75,17.75,955400,AMD
1985-01-29,0.651042,0.370398,27235200,INTEL
1985-01-30,17.9375,17.9375,1412000,AMD
1985-01-30,0.651042,0.370398,31732800,INTEL
1985-01-31,17.5625,17.5625,1009400,AMD
1985-01-31,0.640625,0.364472,20702400,INTEL
1985-02-01,17.3125,17.3125,731200,AMD
1985-02-01,0.625,0.355582,17068800,INTEL
1985-02-04,17.6875,17.6875,618200,AMD
1985-02-04,0.661458,0.376325,21345600,INTEL
1985-02-05,17.6875,17.6875,871400,AMD
1985-02-05,0.661458,0.376325,25852800,INTEL
1985-02-06,17.375,17.375,613800,AMD
1985-02-06,0.640625,0.364472,35611200,INTEL
1985-02-07,17.4375,17.4375,426200,AMD
1985-02-07,0.625,0.355582,25804800,INTEL
1985-02-08,17.25,17.25,899200,AMD
1985-02-08,0.635417,0.361509,18336000,INTEL
1985-02-11,17.4375,17.4375,427000,AMD
1985-02-11,0.645833,0.367435,20260800,INTEL
1985-02-12,17.5625,17.5625,563200,AMD
1985-02-12,0.645833,0.367435,35875200,INTEL
1985-02-13,17.9375,17.9375,1384400,AMD
1985-02-13,0.645833,0.367435,51134400,INTEL
1985-02-14,17.1875,17.1875,850200,AMD
1985-02-14,0.630208,0.358545,47760000,INTEL
1985-02-15,16.5625,16.5625,1214200,AMD
1985-02-15,0.59375,0.337803,35371200,INTEL
1985-02-19,16.3125,16.3125,944400,AMD
1985-02-19,0.583333,0.331877,26160000,INTEL
1985-02-20,16.875,16.875,763400,AMD
1985-02-20,0.598958,0.340766,21312000,INTEL
1985-02-21,16.8125,16.8125,501000,AMD
1985-02-21,0.604167,0.34373,31041600,INTEL
1985-02-22,16.4375,16.4375,1111600,AMD
1985-02-22,0.604167,0.34373,12340800,INTEL
1985-02-25,16.0,16.0,938400,AMD
1985-02-25,0.59375,0.337803,27364800,INTEL
1985-02-26,16.75,16.75,809200,AMD
1985-02-26,0.59375,0.337803,18552000,INTEL
1985-02-27,16.5,16.5,990400,AMD
1985-02-27,0.572917,0.325951,18384000,INTEL
1985-02-28,16.625,16.625,287000,AMD
1985-02-28,0.583333,0.331877,10204800,INTEL
1985-03-01,16.6875,16.6875,774400,AMD
1985-03-01,0.583333,0.331877,30768000,INTEL
1985-03-04,16.25,16.25,702200,AMD
1985-03-04,0.567708,0.322987,15081600,INTEL
1985-03-05,16.1875,16.1875,1173800,AMD
1985-03-05,0.546875,0.311135,25267200,INTEL
1985-03-06,15.8125,15.8125,1006000,AMD
1985-03-06,0.541667,0.308172,38529600,INTEL
1985-03-07,15.875,15.875,710400,AMD
1985-03-07,0.536458,0.305208,35078400,INTEL
1985-03-08,16.0,16.0,668600,AMD
1985-03-08,0.53125,0.302245,12696000,INTEL
1985-03-11,16.0625,16.0625,495000,AMD
1985-03-11,0.53125,0.302245,23764800,INTEL
1985-03-12,16.25,16.25,442800,AMD
1985-03-12,0.546875,0.311135,23644800,INTEL
1985-03-13,15.5,15.5,1779400,AMD
1985-03-13,0.520833,0.296318,32688000,INTEL
1985-03-14,15.25,15.25,1375400,AMD
1985-03-14,0.510417,0.290392,41649600,INTEL
1985-03-15,15.25,15.25,734200,AMD
1985-03-15,0.515625,0.293355,25939200,INTEL
1985-03-18,15.625,15.625,814800,AMD
1985-03-18,0.536458,0.305208,21840000,INTEL
1985-03-19,16.6875,16.6875,715400,AMD
1985-03-19,0.578125,0.328914,27273600,INTEL
1985-03-20,16.0,16.0,1451800,AMD
1985-03-20,0.572917,0.325951,16622400,INTEL
1985-03-21,15.9375,15.9375,845800,AMD
1985-03-21,0.5625,0.320024,16507200,INTEL
1985-03-22,15.8125,15.8125,689000,AMD
1985-03-22,0.5625,0.320024,24614400,INTEL
1985-03-25,15.8125,15.8125,359400,AMD
1985-03-25,0.533854,0.303727,19992000,INTEL
1985-03-26,15.8125,15.8125,484000,AMD
1985-03-26,0.536458,0.305208,13406400,INTEL
1985-03-27,16.3125,16.3125,1022800,AMD
1985-03-27,0.552083,0.314098,24763200,INTEL
1985-03-28,16.5,16.5,1058200,AMD
1985-03-28,0.565104,0.321506,25795200,INTEL
1985-03-29,16.6875,16.6875,454600,AMD
1985-03-29,0.578125,0.328914,24777600,INTEL
1985-04-01,16.875,16.875,322400,AMD
1985-04-01,0.598958,0.340766,34238400,INTEL
1985-04-02,16.5,16.5,596200,AMD
1985-04-02,0.588542,0.33484,16867200,INTEL
1985-04-03,15.9375,15.9375,364800,AMD
1985-04-03,0.572917,0.325951,10267200,INTEL
1985-04-04,15.625,15.625,438200,AMD
1985-04-04,0.567708,0.322987,11380800,INTEL
1985-04-08,15.625,15.625,268400,AMD
1985-04-08,0.552083,0.314098,8246400,INTEL
1985-04-09,15.375,15.375,363800,AMD
1985-04-09,0.557292,0.317061,9470400,INTEL
1985-04-10,15.5625,15.5625,708600,AMD
1985-04-10,0.572917,0.325951,18158400,INTEL
1985-04-11,15.75,15.75,628000,AMD
1985-04-11,0.567708,0.322987,22939200,INTEL
1985-04-12,15.25,15.25,821000,AMD
1985-04-12,0.588542,0.33484,25334400,INTEL
1985-04-15,15.375,15.375,606600,AMD
1985-04-15,0.59375,0.337803,11942400,INTEL
1985-04-16,15.4375,15.4375,804000,AMD
1985-04-16,0.604167,0.34373,26644800,INTEL
1985-04-17,15.625,15.625,515800,AMD
1985-04-17,0.609375,0.346693,23068800,INTEL
1985-04-18,14.9375,14.9375,1144200,AMD
1985-04-18,0.59375,0.337803,48691200,INTEL
1985-04-19,15.0,15.0,952400,AMD
1985-04-19,0.588542,0.33484,13003200,INTEL
1985-04-22,14.3125,14.3125,1990600,AMD
1985-04-22,0.572917,0.325951,13948800,INTEL
1985-04-23,14.625,14.625,978200,AMD
1985-04-23,0.567708,0.322987,23875200,INTEL
1985-04-24,14.5625,14.5625,380800,AMD
1985-04-24,0.570313,0.324469,26020800,INTEL
1985-04-25,14.75,14.75,542200,AMD
1985-04-25,0.583333,0.331877,19156800,INTEL
1985-04-26,14.5,14.5,845800,AMD
1985-04-26,0.578125,0.328914,13670400,INTEL
1985-04-29,13.625,13.625,859600,AMD
1985-04-29,0.552083,0.314098,12979200,INTEL
1985-04-30,13.9375,13.9375,712000,AMD
1985-04-30,0.572917,0.325951,21172800,INTEL
1985-05-01,13.4375,13.4375,1162800,AMD
1985-05-01,0.557292,0.317061,19166400,INTEL
1985-05-02,13.6875,13.6875,648800,AMD
1985-05-02,0.557292,0.317061,8755200,INTEL
1985-05-03,14.0,14.0,671800,AMD
1985-05-03,0.552083,0.314098,23702400,INTEL
1985-05-06,13.375,13.375,454200,AMD
1985-05-06,0.53125,0.302245,16814400,INTEL
1985-05-07,13.9375,13.9375,1367600,AMD
1985-05-07,0.541667,0.308172,23304000,INTEL
1985-05-08,14.25,14.25,332000,AMD
1985-05-08,0.546875,0.311135,11054400,INTEL
1985-05-09,14.6875,14.6875,1257600,AMD
1985-05-09,0.536458,0.305208,27494400,INTEL
1985-05-10,15.125,15.125,1773800,AMD
1985-05-10,0.588542,0.33484,45326400,INTEL
1985-05-13,14.25,14.25,798600,AMD
1985-05-13,0.578125,0.328914,59620800,INTEL
1985-05-14,14.0,14.0,812400,AMD
1985-05-14,0.5625,0.320024,29328000,INTEL
1985-05-15,14.125,14.125,485000,AMD
1985-05-15,0.567708,0.322987,31363200,INTEL
1985-05-16,14.5625,14.5625,404000,AMD
1985-05-16,0.578125,0.328914,15052800,INTEL
1985-05-17,14.625,14.625,469000,AMD
1985-05-17,0.572917,0.325951,17467200,INTEL
1985-05-20,14.875,14.875,890000,AMD
1985-05-20,0.583333,0.331877,35188800,INTEL
1985-05-21,14.5,14.5,595400,AMD
1985-05-21,0.580729,0.330395,24715200,INTEL
1985-05-22,14.375,14.375,435000,AMD
1985-05-22,0.578125,0.328914,17568000,INTEL
1985-05-23,14.25,14.25,411800,AMD
1985-05-23,0.567708,0.322987,12734400,INTEL
1985-05-24,14.625,14.625,494200,AMD
1985-05-24,0.567708,0.322987,30086400,INTEL
1985-05-28,14.375,14.375,271800,AMD
1985-05-28,0.5625,0.320024,18614400,INTEL
1985-05-29,13.875,13.875,762400,AMD
1985-05-29,0.5625,0.320024,13166400,INTEL
1985-05-30,13.3125,13.3125,1630000,AMD
1985-05-30,0.526042,0.299282,42345600,INTEL
1985-05-31,13.25,13.25,952600,AMD
1985-05-31,0.549479,0.312616,32323200,INTEL
1985-06-03,13.0625,13.0625,847600,AMD
1985-06-03,0.552083,0.314098,35952000,INTEL
1985-06-04,13.3125,13.3125,1191400,AMD
1985-06-04,0.552083,0.314098,25977600,INTEL
1985-06-05,12.5625,12.5625,1218400,AMD
1985-06-05,0.53125,0.302245,31214400,INTEL
1985-06-06,13.0,13.0,1540600,AMD
1985-06-06,0.541667,0.308172,46219200,INTEL
1985-06-07,13.125,13.125,835600,AMD
1985-06-07,0.536458,0.305208,19924800,INTEL
1985-06-10,13.75,13.75,893200,AMD
1985-06-10,0.552083,0.314098,39369600,INTEL
1985-06-11,13.4375,13.4375,1505200,AMD
1985-06-11,0.539063,0.30669,67123200,INTEL
1985-06-12,13.0,13.0,1361400,AMD
1985-06-12,0.520833,0.296318,39590400,INTEL
1985-06-13,12.4375,12.4375,1756400,AMD
1985-06-13,0.510417,0.290392,47131200,INTEL
1985-06-14,12.0,12.0,1962000,AMD
1985-06-14,0.510417,0.290392,78988800,INTEL
1985-06-17,11.75,11.75,1085600,AMD
1985-06-17,0.489583,0.278539,54835200,INTEL
1985-06-18,11.3125,11.3125,911800,AMD
1985-06-18,0.484375,0.275576,47520000,INTEL
1985-06-19,11.5,11.5,2160000,AMD
1985-06-19,0.489583,0.278539,41913600,INTEL
1985-06-20,11.875,11.875,489200,AMD
1985-06-20,0.479167,0.272613,20486400,INTEL
1985-06-21,12.3125,12.3125,792800,AMD
1985-06-21,0.5,0.284466,59414400,INTEL
1985-06-24,13.0,13.0,1325400,AMD
1985-06-24,0.510417,0.290392,37281600,INTEL
1985-06-25,12.875,12.875,1555800,AMD
1985-06-25,0.510417,0.290392,75124800,INTEL
1985-06-26,12.875,12.875,518000,AMD
1985-06-26,0.541667,0.308172,46622400,INTEL
1985-06-27,13.375,13.375,704000,AMD
1985-06-27,0.546875,0.311135,34219200,INTEL
1985-06-28,13.0,13.0,788800,AMD
1985-06-28,0.541667,0.308172,32942400,INTEL
1985-07-01,13.5625,13.5625,560600,AMD
1985-07-01,0.546875,0.311135,13296000,INTEL
1985-07-02,13.375,13.375,879000,AMD
1985-07-02,0.557292,0.317061,24446400,INTEL
1985-07-03,13.0,13.0,618600,AMD
1985-07-03,0.554688,0.31558,19166400,INTEL
1985-07-05,13.125,13.125,196200,AMD
1985-07-05,0.5625,0.320024,16440000,INTEL
1985-07-08,12.8125,12.8125,255600,AMD
1985-07-08,0.552083,0.314098,21633600,INTEL
1985-07-09,12.4375,12.4375,466600,AMD
1985-07-09,0.546875,0.311135,27537600,INTEL
1985-07-10,13.25,13.25,800200,AMD
1985-07-10,0.557292,0.317061,28646400,INTEL
1985-07-11,13.4375,13.4375,794400,AMD
1985-07-11,0.546875,0.311135,25094400,INTEL
1985-07-12,13.25,13.25,566800,AMD
1985-07-12,0.552083,0.314098,19612800,INTEL
1985-07-15,13.0,13.0,957200,AMD
1985-07-15,0.565104,0.321506,26620800,INTEL
1985-07-16,13.9375,13.9375,1219200,AMD
1985-07-16,0.570313,0.324469,23443200,INTEL
1985-07-17,14.5,14.5,2080000,AMD
1985-07-17,0.59375,0.337803,96259200,INTEL
1985-07-18,14.5,14.5,1115600,AMD
1985-07-18,0.588542,0.33484,49996800,INTEL
1985-07-19,14.875,14.875,1179600,AMD
1985-07-19,0.59375,0.337803,32620800,INTEL
1985-07-22,14.3125,14.3125,977200,AMD
1985-07-22,0.598958,0.340766,26678400,INTEL
1985-07-23,14.6875,14.6875,2180000,AMD
1985-07-23,0.604167,0.34373,92908800,INTEL
1985-07-24,14.75,14.75,817200,AMD
1985-07-24,0.609375,0.346693,30057600,INTEL
1985-07-25,14.875,14.875,750800,AMD
1985-07-25,0.619792,0.352619,27480000,INTEL
1985-07-26,14.9375,14.9375,886000,AMD
1985-07-26,0.598958,0.340766,28838400,INTEL
1985-07-29,14.5,14.5,544600,AMD
1985-07-29,0.567708,0.322987,35112000,INTEL
1985-07-30,14.5625,14.5625,849600,AMD
1985-07-30,0.570313,0.324469,32337600,INTEL
1985-07-31,14.875,14.875,736600,AMD
1985-07-31,0.588542,0.33484,34041600,INTEL
1985-08-01,15.1875,15.1875,916000,AMD
1985-08-01,0.614583,0.349656,47001600,INTEL
1985-08-02,15.25,15.25,591200,AMD
1985-08-02,0.614583,0.349656,26736000,INTEL
1985-08-05,14.875,14.875,535200,AMD
1985-08-05,0.609375,0.346693,23304000,INTEL
1985-08-06,14.5,14.5,906000,AMD
1985-08-06,0.59375,0.337803,22704000,INTEL
1985-08-07,14.625,14.625,487800,AMD
1985-08-07,0.588542,0.33484,17524800,INTEL
1985-08-08,14.875,14.875,614600,AMD
1985-08-08,0.604167,0.34373,36638400,INTEL
1985-08-09,14.4375,14.4375,693800,AMD
1985-08-09,0.598958,0.340766,10248000,INTEL
1985-08-12,13.875,13.875,1443800,AMD
1985-08-12,0.588542,0.33484,16809600,INTEL
1985-08-13,13.9375,13.9375,454400,AMD
1985-08-13,0.583333,0.331877,22843200,INTEL
1985-08-14,14.375,14.375,540200,AMD
1985-08-14,0.572917,0.325951,18268800,INTEL
1985-08-15,14.0,14.0,297800,AMD
1985-08-15,0.557292,0.317061,26217600,INTEL
1985-08-16,14.1875,14.1875,229600,AMD
1985-08-16,0.546875,0.311135,16041600,INTEL
1985-08-19,14.3125,14.3125,287200,AMD
1985-08-19,0.53125,0.302245,28132800,INTEL
1985-08-20,14.5,14.5,795600,AMD
1985-08-20,0.554688,0.31558,30436800,INTEL
1985-08-21,14.4375,14.4375,496800,AMD
1985-08-21,0.546875,0.311135,11587200,INTEL
1985-08-22,14.0,14.0,462800,AMD
1985-08-22,0.546875,0.311135,15897600,INTEL
1985-08-23,13.8125,13.8125,355200,AMD
1985-08-23,0.541667,0.308172,12945600,INTEL
1985-08-26,13.375,13.375,642800,AMD
1985-08-26,0.541667,0.308172,12537600,INTEL
1985-08-27,13.75,13.75,551600,AMD
1985-08-27,0.536458,0.305208,6216000,INTEL
1985-08-28,13.9375,13.9375,515400,AMD
1985-08-28,0.539063,0.30669,8827200,INTEL
1985-08-29,13.6875,13.6875,405600,AMD
1985-08-29,0.541667,0.308172,9628800,INTEL
1985-08-30,13.25,13.25,295600,AMD
1985-08-30,0.541667,0.308172,8856000,INTEL
1985-09-03,13.1875,13.1875,777400,AMD
1985-09-03,0.536458,0.305208,5212800,INTEL
1985-09-04,13.0625,13.0625,795600,AMD
1985-09-04,0.526042,0.299282,8068800,INTEL
1985-09-05,13.0,13.0,571600,AMD
1985-09-05,0.515625,0.293355,37296000,INTEL
1985-09-06,13.5,13.5,674400,AMD
1985-09-06,0.53125,0.302245,28656000,INTEL
1985-09-09,13.5625,13.5625,577000,AMD
1985-09-09,0.546875,0.311135,20092800,INTEL
1985-09-10,12.625,12.625,879400,AMD
1985-09-10,0.536458,0.305208,17160000,INTEL
1985-09-11,12.6875,12.6875,962000,AMD
1985-09-11,0.53125,0.302245,26083200,INTEL
1985-09-12,12.875,12.875,889800,AMD
1985-09-12,0.536458,0.305208,51787200,INTEL
1985-09-13,13.125,13.125,777600,AMD
1985-09-13,0.53125,0.302245,42388800,INTEL
1985-09-16,13.25,13.25,450000,AMD
1985-09-16,0.526042,0.299282,36225600,INTEL
1985-09-17,13.0,13.0,497200,AMD
1985-09-17,0.513021,0.291874,16113600,INTEL
1985-09-18,13.5625,13.5625,825600,AMD
1985-09-18,0.53125,0.302245,40747200,INTEL
1985-09-19,13.8125,13.8125,1410000,AMD
1985-09-19,0.546875,0.311135,47990400,INTEL
1985-09-20,13.5,13.5,670200,AMD
1985-09-20,0.546875,0.311135,24067200,INTEL
1985-09-23,13.5,13.5,777400,AMD
1985-09-23,0.557292,0.317061,26860800,INTEL
1985-09-24,13.125,13.125,396000,AMD
1985-09-24,0.546875,0.311135,13180800,INTEL
1985-09-25,13.125,13.125,406800,AMD
1985-09-25,0.526042,0.299282,13430400,INTEL
1985-09-26,13.4375,13.4375,533200,AMD
1985-09-26,0.536458,0.305208,26140800,INTEL
1985-09-30,13.125,13.125,436000,AMD
1985-09-30,0.536458,0.305208,20198400,INTEL
1985-10-01,12.9375,12.9375,686200,AMD
1985-10-01,0.541667,0.308172,12724800,INTEL
1985-10-02,12.125,12.125,1074600,AMD
1985-10-02,0.515625,0.293355,24585600,INTEL
1985-10-03,12.3125,12.3125,554400,AMD
1985-10-03,0.513021,0.291874,40128000,INTEL
1985-10-04,12.125,12.125,655400,AMD
1985-10-04,0.5,0.284466,32721600,INTEL
1985-10-07,12.3125,12.3125,377400,AMD
1985-10-07,0.479167,0.272613,32222400,INTEL
1985-10-08,11.625,11.625,1556800,AMD
1985-10-08,0.46875,0.266687,44217600,INTEL
1985-10-09,11.625,11.625,759600,AMD
1985-10-09,0.479167,0.272613,20817600,INTEL
1985-10-10,11.9375,11.9375,1214400,AMD
1985-10-10,0.453125,0.257797,71107200,INTEL
1985-10-11,12.0625,12.0625,751400,AMD
1985-10-11,0.479167,0.272613,53438400,INTEL
1985-10-14,12.6875,12.6875,745000,AMD
1985-10-14,0.505208,0.287429,35539200,INTEL
1985-10-15,12.375,12.375,1018000,AMD
1985-10-15,0.492188,0.280021,23140800,INTEL
1985-10-16,12.625,12.625,322400,AMD
1985-10-16,0.505208,0.287429,16214400,INTEL
1985-10-17,12.375,12.375,1294600,AMD
1985-10-17,0.489583,0.278539,16118400,INTEL
1985-10-18,12.3125,12.3125,698000,AMD
1985-10-18,0.473958,0.26965,31176000,INTEL
1985-10-21,12.1875,12.1875,1155600,AMD
1985-10-21,0.473958,0.26965,18355200,INTEL
1985-10-22,12.3125,12.3125,1019800,AMD
1985-10-22,0.489583,0.278539,33561600,INTEL
1985-10-23,12.1875,12.1875,404000,AMD
1985-10-23,0.505208,0.287429,32294400,INTEL
1985-10-24,12.5,12.5,1537000,AMD
1985-10-24,0.526042,0.299282,100291200,INTEL
1985-10-25,12.0625,12.0625,640600,AMD
1985-10-25,0.515625,0.293355,48571200,INTEL
1985-10-28,11.8125,11.8125,916400,AMD
1985-10-28,0.520833,0.296318,24297600,INTEL
1985-10-29,11.9375,11.9375,600800,AMD
1985-10-29,0.536458,0.305208,30408000,INTEL
1985-10-30,11.75,11.75,840800,AMD
1985-10-30,0.536458,0.305208,24921600,INTEL
1985-10-31,11.6875,11.6875,357000,AMD
1985-10-31,0.53125,0.302245,14452800,INTEL
1985-11-01,12.0625,12.0625,434200,AMD
1985-11-01,0.536458,0.305208,19108800,INTEL
1985-11-04,11.5,11.5,690600,AMD
1985-11-04,0.520833,0.296318,24691200,INTEL
1985-11-05,11.625,11.625,809000,AMD
1985-11-05,0.515625,0.293355,24211200,INTEL
1985-11-06,12.375,12.375,1831200,AMD
1985-11-06,0.541667,0.308172,56659200,INTEL
1985-11-07,12.3125,12.3125,834200,AMD
1985-11-07,0.552083,0.314098,80779200,INTEL
1985-11-08,12.25,12.25,397800,AMD
1985-11-08,0.546875,0.311135,23961600,INTEL
1985-11-11,12.375,12.375,570800,AMD
1985-11-11,0.5625,0.320024,30374400,INTEL
1985-11-12,12.5,12.5,1716800,AMD
1985-11-12,0.557292,0.317061,44073600,INTEL
1985-11-13,12.5,12.5,367600,AMD
1985-11-13,0.557292,0.317061,17126400,INTEL
1985-11-14,12.9375,12.9375,902600,AMD
1985-11-14,0.5625,0.320024,25214400,INTEL
1985-11-15,13.0,13.0,1467200,AMD
1985-11-15,0.578125,0.328914,49089600,INTEL
1985-11-18,12.9375,12.9375,787600,AMD
1985-11-18,0.583333,0.331877,30758400,INTEL
1985-11-19,13.625,13.625,1943200,AMD
1985-11-19,0.614583,0.349656,119664000,INTEL
1985-11-20,13.3125,13.3125,1829000,AMD
1985-11-20,0.588542,0.33484,53913600,INTEL
1985-11-21,13.5,13.5,1118800,AMD
1985-11-21,0.598958,0.340766,29640000,INTEL
1985-11-22,13.5,13.5,715400,AMD
1985-11-22,0.59375,0.337803,36436800,INTEL
1985-11-25,13.1875,13.1875,316000,AMD
1985-11-25,0.578125,0.328914,15744000,INTEL
1985-11-26,13.375,13.375,475600,AMD
1985-11-26,0.583333,0.331877,21302400,INTEL
1985-11-27,13.75,13.75,1197000,AMD
1985-11-27,0.604167,0.34373,42072000,INTEL
1985-11-29,13.9375,13.9375,690000,AMD
1985-11-29,0.59375,0.337803,14212800,INTEL
1985-12-02,13.6875,13.6875,489200,AMD
1985-12-02,0.583333,0.331877,12388800,INTEL
1985-12-03,14.0625,14.0625,1103200,AMD
1985-12-03,0.588542,0.33484,14289600,INTEL
1985-12-04,14.75,14.75,1691200,AMD
1985-12-04,0.614583,0.349656,37953600,INTEL
1985-12-05,14.5,14.5,2140000,AMD
1985-12-05,0.619792,0.352619,84902400,INTEL
1985-12-06,14.9375,14.9375,713600,AMD
1985-12-06,0.611979,0.348174,35083200,INTEL
1985-12-09,15.0625,15.0625,888400,AMD
1985-12-09,0.619792,0.352619,29059200,INTEL
1985-12-10,15.1875,15.1875,792400,AMD
1985-12-10,0.619792,0.352619,43132800,INTEL
1985-12-11,15.375,15.375,990200,AMD
1985-12-11,0.625,0.355582,41505600,INTEL
1985-12-12,14.9375,14.9375,1194000,AMD
1985-12-12,0.619792,0.352619,29697600,INTEL
1985-12-13,14.75,14.75,1118800,AMD
1985-12-13,0.638021,0.36299,41054400,INTEL
1985-12-16,14.875,14.875,1546600,AMD
1985-12-16,0.640625,0.364472,32496000,INTEL
1985-12-17,14.625,14.625,931000,AMD
1985-12-17,0.619792,0.352619,31944000,INTEL
1985-12-18,14.4375,14.4375,303400,AMD
1985-12-18,0.598958,0.340766,24316800,INTEL
1985-12-19,14.5625,14.5625,735400,AMD
1985-12-19,0.604167,0.34373,27772800,INTEL
1985-12-20,14.4375,14.4375,332000,AMD
1985-12-20,0.59375,0.337803,25416000,INTEL
1985-12-23,14.125,14.125,332400,AMD
1985-12-23,0.583333,0.331877,22387200,INTEL
1985-12-24,14.25,14.25,325000,AMD
1985-12-24,0.583333,0.331877,13598400,INTEL
1985-12-26,14.5,14.5,506800,AMD
1985-12-26,0.588542,0.33484,9537600,INTEL
1985-12-27,14.625,14.625,852600,AMD
1985-12-27,0.609375,0.346693,19267200,INTEL
1985-12-30,14.5,14.5,363600,AMD
1985-12-30,0.614583,0.349656,13723200,INTEL
1985-12-31,14.5,14.5,751200,AMD
1985-12-31,0.609375,0.346693,24019200,INTEL
1986-01-02,14.4375,14.4375,546200,AMD
1986-01-02,0.598958,0.340766,12508800,INTEL
1986-01-03,14.375,14.375,402200,AMD
1986-01-03,0.588542,0.33484,25747200,INTEL
1986-01-06,14.0,14.0,537000,AMD
1986-01-06,0.557292,0.317061,37084800,INTEL
1986-01-07,14.5,14.5,1047600,AMD
1986-01-07,0.567708,0.322987,41995200,INTEL
1986-01-08,13.4375,13.4375,625400,AMD
1986-01-08,0.557292,0.317061,55344000,INTEL
1986-01-09,13.75,13.75,718800,AMD
1986-01-09,0.557292,0.317061,32760000,INTEL
1986-01-10,13.5,13.5,594800,AMD
1986-01-10,0.572917,0.325951,30316800,INTEL
1986-01-13,13.375,13.375,447200,AMD
1986-01-13,0.572917,0.325951,18187200,INTEL
1986-01-14,13.8125,13.8125,578200,AMD
1986-01-14,0.583333,0.331877,22977600,INTEL
1986-01-15,14.0,14.0,679000,AMD
1986-01-15,0.591146,0.336322,28900800,INTEL
1986-01-16,14.1875,14.1875,552000,AMD
1986-01-16,0.619792,0.352619,46872000,INTEL
1986-01-17,14.5,14.5,1718800,AMD
1986-01-17,0.635417,0.361509,45038400,INTEL
1986-01-20,14.75,14.75,932000,AMD
1986-01-20,0.630208,0.358545,28248000,INTEL
1986-01-21,14.5,14.5,767200,AMD
1986-01-21,0.619792,0.352619,18979200,INTEL
1986-01-22,14.0,14.0,692600,AMD
1986-01-22,0.614583,0.349656,18484800,INTEL
1986-01-23,14.125,14.125,696600,AMD
1986-01-23,0.614583,0.349656,15643200,INTEL
1986-01-24,14.5625,14.5625,642600,AMD
1986-01-24,0.609375,0.346693,69916800,INTEL
1986-01-27,14.125,14.125,406600,AMD
1986-01-27,0.578125,0.328914,186470400,INTEL
1986-01-28,14.5,14.5,423800,AMD
1986-01-28,0.588542,0.33484,42854400,INTEL
1986-01-29,14.125,14.125,396400,AMD
1986-01-29,0.598958,0.340766,94008000,INTEL
1986-01-30,14.0,14.0,244600,AMD
1986-01-30,0.583333,0.331877,31348800,INTEL
1986-01-31,13.6875,13.6875,1220000,AMD
1986-01-31,0.588542,0.33484,18355200,INTEL
1986-02-03,13.5625,13.5625,865400,AMD
1986-02-03,0.598958,0.340766,21004800,INTEL
1986-02-04,14.0625,14.0625,1138600,AMD
1986-02-04,0.630208,0.358545,76056000,INTEL
1986-02-05,14.4375,14.4375,2292000,AMD
1986-02-05,0.666667,0.379288,82401600,INTEL
1986-02-06,14.625,14.625,2040000,AMD
1986-02-06,0.630208,0.358545,165700800,INTEL
1986-02-07,14.875,14.875,2620000,AMD
1986-02-07,0.635417,0.361509,191558400,INTEL
1986-02-10,15.25,15.25,1367000,AMD
1986-02-10,0.614583,0.349656,50505600,INTEL
1986-02-11,15.6875,15.6875,2480000,AMD
1986-02-11,0.609375,0.346693,114499200,INTEL
1986-02-12,15.875,15.875,1545400,AMD
1986-02-12,0.598958,0.340766,105816000,INTEL
1986-02-13,15.5625,15.5625,825600,AMD
1986-02-13,0.583333,0.331877,66916800,INTEL
1986-02-14,15.375,15.375,561600,AMD
1986-02-14,0.598958,0.340766,41260800,INTEL
1986-02-18,15.9375,15.9375,1045800,AMD
1986-02-18,0.598958,0.340766,32236800,INTEL
1986-02-19,15.875,15.875,899400,AMD
1986-02-19,0.588542,0.33484,47400000,INTEL
1986-02-20,16.125,16.125,471800,AMD
1986-02-20,0.59375,0.337803,23145600,INTEL
1986-02-21,16.25,16.25,591800,AMD
1986-02-21,0.609375,0.346693,28147200,INTEL
1986-02-24,16.0625,16.0625,646800,AMD
